"prolific_pid","wtp1_fr","wtp1_sp","wtp1_us","wtp2_fr","wtp2_sp","wtp2_us","wtp4_fr","wtp4_sp","wtp4_us","wtp5_mid_fr","wtp5_mid_sp","wtp5_mid_us","wtp5_nyh_fr","wtp5_nyh_sp","wtp5_nyh_us","wtp5_nyl_fr","wtp5_nyl_sp","wtp5_nyl_us","wtp5_frh_fr","wtp5_frh_sp","wtp5_frh_us","wtp5_frl_fr","wtp5_frl_sp","wtp5_frl_us","wtp5_sph_fr","wtp5_sph_sp","wtp5_sph_us","wtp5_spl_fr","wtp5_spl_sp","wtp5_spl_us","wtp5_hgh_fr","wtp5_hgh_sp","wtp5_hgh_us","wtp5_low_fr","wtp5_low_sp","wtp5_low_us","age","gender","eth_white","eth_black","eth_native","eth_asian","eth_pacific","eth_hispanic","eth_mideast","eth_other","eth_skip","eth_othertxt","edu","inc","ms","child","hhsize","hhsizetxt","state","foodshopper","wineshopper","veg","buywine","wheredrink","wheredrinktxt","cons_red","cons_wht","cons_rose","cons_sweet","cons_sparkling","cons_fruit","cons_skip","freqdrink","freqdrink_sparkling","freqdrink_nywine","freqtasting","avgspend","familiar_champagne","familiar_cava","familiar_ny","quality_champagne","quality_cava","quality_ny","freqonlinepurch","freqreadreview","freqwritereview","buywineonline","buywineonline_txt","writewinereview","learn_rec","learn_salesperson","learn_ad","learn_instore","learn_specwebsite","learn_mag","learn_social","learn_reviews","learn_other","learn_skip","learn_othertxt","wt_price","wt_region","wt_winery","wt_expert","wt_consrec","wt_social","op_knowledgeable","op_expert","op_rarenotheard","op_heardmostnew","test_peppery","test_frregion","test_icewine","Duration"
"5d4a35d65407dc001ab30a39",25,20,17,25,22,19,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,0,2,NA,11,1,1,0,4,1,"",1,1,1,1,1,1,NA,4,2,1,1,3,1,1,1,5,5,4,3,4,3,1,"",0,1,1,NA,1,NA,NA,1,1,NA,NA,"",4,3,2,4,4,2,1,2,1,1,5,5,5,421
"582afed4ce3a0e00010b3245",45,23,14,45,26,14,45,35,19,NA,NA,NA,45,35,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,2,0,1,NA,39,1,1,0,4,4,"",1,NA,NA,NA,NA,NA,NA,2,0,1,3,3,4,2,2,5,4,3,3,4,0,0,"",0,1,NA,NA,1,NA,NA,NA,NA,1,NA,"google",4,3,2,3,4,2,4,1,1,2,2,3,3,656
"5b20c5e04c72120001f25dda",23,20,15,20,19,14,25,25,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,26,25,NA,NA,NA,32,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",4,2,4,0,3,NA,10,1,1,0,4,1,"",1,NA,1,1,1,NA,NA,2,1,0,1,2,1,1,1,5,5,4,3,4,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,3,3,4,4,1,2,3,3,2,5,5,5,590
"5cbdb3c26641b000171636bf",20,15,18,20,17,18,25,19,20.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14.99,15.99,23,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"",5,4,4,0,3,NA,33,1,0,0,3,1,"",NA,NA,1,1,1,1,NA,4,2,3,0,2,4,2,5,5,3,4,4,4,0,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,3,2,3,2,1,2,1,2,1,2,3,3,638
"5cba6cba7b56420015438da9",20,17,15,25,19,17,25,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,1,4,0,2,NA,3,1,1,0,4,1,"",1,1,1,NA,1,1,NA,4,1,1,2,2,2,3,1,4,3,2,2,2,1,0,"",0,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",5,2,3,2,3,2,1,2,1,1,4,3,5,626
"5d4b32eb4f41ff00174d5369",19,21,18,21,19,18,19,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,4,3,0,3,NA,46,1,1,0,5,2,"",1,1,1,1,1,NA,NA,4,3,1,0,3,3,2,3,3,3,3,2,4,1,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,1,3,5,2,1,4,3,2,3,5,5,5,401
"5cd36c1721248400012b15cf",10,8,12,12,10,14,8,10,16,10,12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,2,3,0,2,NA,45,1,1,0,4,1,"",NA,1,NA,1,NA,1,NA,5,3,0,2,1,1,1,1,4,4,4,2,2,0,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,2,1,3,2,2,2,2,1,1,5,5,5,687
"5c89bfe95a10f700183b2e52",15,10,10,15,10,10,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,0,1,NA,10,1,1,0,4,1,"",1,1,NA,NA,NA,NA,NA,2,1,0,0,2,5,2,1,5,3,3,2,3,0,0,"",0,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",4,3,3,4,2,1,2,2,2,2,2,4,4,446
"5c4a1a5e0bfde90001066947",15,12,17,17,15,20,16,14,21,16,14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,1,0,2,NA,24,0,0,0,2,1,"",NA,NA,NA,NA,NA,1,NA,1,1,1,1,2,2,1,4,4,3,5,2,3,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Visit wineries",3,1,1,1,1,1,1,1,1,1,5,4,4,446
"5bfd40608427ad000169962c",25,15,12,30,20,15,35,20,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,4,0,2,NA,45,1,1,0,4,1,"",NA,NA,1,NA,NA,NA,NA,4,4,3,2,2,3,1,2,5,3,3,2,3,2,0,"",1,1,NA,1,NA,NA,NA,1,NA,NA,NA,"",3,2,2,4,4,4,4,2,1,2,4,3,4,440
"5c2fd570e4dd550001e4aa9d",15,12,9,15,12,9,15,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,12,9,31,2,1,NA,NA,1,NA,1,NA,1,NA,"Mixed race",3,2,4,0,3,NA,11,0,1,0,3,1,"",1,NA,1,NA,NA,NA,NA,1,1,0,0,1,3,2,1,4,3,2,1,0,0,0,"",0,1,NA,NA,NA,1,1,NA,1,NA,NA,"",4,2,1,3,3,2,4,4,1,1,5,5,5,444
"5c1a85dcc8a84e0001a84370",25,19.5,15.25,25,18.75,15.25,19,18,15,NA,NA,NA,18,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,5,1,1,4,NA,5,0,0,0,2,1,"",1,NA,NA,NA,NA,NA,NA,1,1,0,1,3,2,1,1,3,2,1,4,3,1,0,"",0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",4,3,3,3,3,3,1,1,1,1,5,3,5,454
"5d3661a41af6d000013f95ae",9.99,9.99,7.99,9.99,9.99,7.99,9.99,9.99,7.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99,9.99,7.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,1,2,0,1,NA,26,1,1,0,3,1,"",1,1,NA,1,NA,1,NA,3,1,0,0,1,4,1,1,4,NA,NA,3,4,2,4,"ordered once as a gift",0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"",5,3,2,1,3,1,3,4,2,1,5,3,4,1232
"5d51e2875a1cc40019a47a52",7,7,6,7,7,6,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,4,0,2,NA,45,1,1,0,4,1,"",NA,1,NA,1,NA,1,NA,3,0,0,1,1,3,1,1,4,3,2,3,3,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,3,2,2,4,3,2,2,1,1,5,3,5,502
"5cb40e0b717f4600015e7392",30,30,10,40,40,25,50,50,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,30,NA,NA,NA,29,2,NA,NA,NA,NA,NA,1,NA,NA,NA,"",5,2,1,0,3,NA,45,1,1,0,3,2,"",1,1,NA,NA,NA,NA,NA,1,0,0,0,5,1,1,1,4,4,4,3,4,1,0,"",1,NA,NA,NA,1,NA,NA,1,1,NA,NA,"",3,1,1,1,5,2,4,5,2,3,1,5,5,1011
"5d029d00dc1d460001b0a4f8",10,10,10,9,9,9,12,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,12,35,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",7,3,1,1,4,NA,10,1,1,0,4,1,"",1,1,NA,NA,NA,NA,NA,2,0,0,0,2,2,1,1,3,3,3,2,3,0,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,2,1,4,3,1,2,1,1,1,5,5,5,476
"5d11103148ddca000180b737",40.99,40.99,25,50,45,24,50,46,40,NA,NA,NA,50,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,4,0,2,NA,45,1,1,0,4,1,"",NA,1,NA,NA,NA,1,NA,3,2,0,1,4,4,3,3,4,4,3,2,3,1,0,"",0,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",4,2,1,3,2,1,2,1,1,2,1,4,4,512
"5ce8430b3060280017a05dac",15,15,10,20,20,15,15,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,NA,25,1,1,1,NA,NA,NA,1,NA,NA,NA,"",3,4,1,0,4,NA,14,1,1,1,3,1,"",1,1,1,NA,1,NA,NA,2,1,0,0,2,5,5,1,5,5,4,2,3,0,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,2,2,2,3,2,2,2,2,2,5,3,4,350
"5c918e5eb138fe0014e401e0",20,20,15,20,20,15,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,NA,25,2,NA,NA,NA,NA,NA,NA,NA,1,NA,"mixed",5,1,4,0,1,NA,49,1,1,1,4,1,"",1,1,1,1,1,1,NA,1,1,1,0,2,4,1,1,3,3,3,4,4,2,0,"",0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,"",4,3,1,4,4,2,2,2,2,2,4,3,5,306
"5ac61699e1546900019c0a9c",60,40,40,60,40,40,60,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,30,50,NA,NA,NA,NA,NA,NA,28,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,3,1,1,5,NA,17,1,1,0,5,1,"",1,NA,NA,1,NA,NA,NA,2,0,0,0,3,3,2,2,5,5,3,4,4,0,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,3,2,1,5,4,2,1,1,1,5,5,5,235
"5c2c62542c45d400014a32e6",80,50,20,50,30,5,60,40,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",3,-1,4,0,3,NA,14,-1,0,0,1,4,"",1,NA,NA,NA,NA,NA,NA,1,0,0,0,-1,1,1,1,5,5,2,2,4,2,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"",5,5,1,5,5,1,1,1,1,1,5,5,5,561
"5c31d35ada51990001e4fd31",20,25,15,30,30,25,35,37,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,37,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"",3,2,4,0,1,NA,34,1,1,0,3,1,"",1,NA,1,NA,NA,1,NA,2,4,2,1,3,2,2,3,4,4,4,2,2,1,1,"",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",2,4,3,5,4,3,3,2,4,3,5,5,5,375
"5c0eeebc65217a00014ef236",15,12,12,15,12,12,18,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,15,18,NA,NA,NA,NA,NA,NA,35,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,4,1,1,5,NA,38,1,1,0,5,1,"",1,1,1,NA,1,NA,NA,5,3,0,3,2,3,1,1,4,3,3,3,3,0,0,"",0,1,NA,NA,1,NA,NA,NA,NA,1,NA,"Wine Tastings",4,3,3,4,4,2,3,1,1,1,5,3,4,531
"5d0d16d991270800010b7dd7",22.99,22.99,20.99,22.5,22.5,21,22,22,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,20.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,3,1,1,4,NA,10,1,1,0,5,1,"",1,1,1,NA,1,NA,NA,6,5,4,1,3,4,3,3,4,3,4,3,2,2,2,"",1,1,NA,1,1,1,1,NA,1,NA,NA,"",3,3,2,3,3,2,4,4,2,3,4,3,3,1391
"5c796f4b4855980016a15557",19.99,12.99,15,19.99,14.99,16.99,15.99,13.99,19.99,NA,NA,NA,NA,NA,NA,18.99,16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,1,1,4,NA,5,1,1,1,5,1,"",1,NA,NA,NA,NA,1,NA,4,0,0,2,3,1,1,1,4,3,3,3,4,2,0,"",1,NA,NA,NA,NA,NA,1,1,1,NA,NA,"",3,4,4,2,2,2,4,5,4,4,2,3,3,919
"59d1e366faf42e00012b6c1c",14,14,12,14,14,12,14,14,14,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,1,2,0,2,NA,34,1,1,0,5,1,"",NA,1,NA,NA,NA,NA,NA,3,2,2,0,2,1,1,1,3,3,3,2,2,1,0,"",0,1,NA,NA,1,NA,1,NA,NA,NA,NA,"",5,3,1,3,2,1,3,4,1,1,5,5,5,665
"58a623e90da7f10001de8553",12,10,10,12,10,10,13,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,11,11,NA,NA,NA,53,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,1,1,3,NA,5,1,1,0,3,1,"",1,1,NA,NA,NA,NA,NA,4,1,0,0,1,5,1,3,5,3,3,2,3,0,0,"",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,3,1,2,4,3,3,3,2,2,5,3,3,641
"5c4a428161c51f0001e96b3f",25,18,20,40,25,25,45,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,32,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,0,6,NA,45,1,1,0,3,1,"",1,1,1,NA,1,NA,NA,4,4,4,3,4,3,4,3,5,3,4,2,2,2,1,"",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,4,3,2,2,1,4,3,4,3,2,3,1,833
"5d2fb8f7034d7d000164bd18",15.99,20,12.99,16.99,21.99,13.99,25.99,21.99,15.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.99,24.99,16.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,4,4,0,1,NA,9,1,1,0,3,1,"",1,NA,NA,NA,NA,NA,NA,4,2,1,0,3,3,3,3,4,4,3,0,4,1,0,"",0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,2,2,4,4,1,3,3,2,2,2,3,1,528
"5d14bf3449a18f0001e1e8dc",10,10,10,10,10,10,12,11,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,3,0,2,NA,45,1,1,0,3,1,"",1,1,NA,NA,NA,NA,NA,6,2,1,1,2,3,2,2,3,2,3,4,4,3,3,"",0,NA,NA,NA,NA,1,NA,NA,1,NA,NA,"",4,3,1,3,3,1,4,4,2,2,1,3,4,630
"5cd1bbc59e657600172becf0",35,30,25,35,30,25,40,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,1,2,1,2,NA,39,1,1,0,3,4,"",1,1,NA,NA,NA,NA,NA,2,1,1,1,3,3,1,2,5,4,3,4,3,2,1,"",-1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"",3,4,4,3,3,3,4,4,4,4,4,2,5,708
"5c5732a80a537a00019ea4eb",25,18,22,25,20,20,25,16,22,NA,NA,NA,NA,NA,NA,25,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,1,NA,NA,NA,NA,1,NA,NA,NA,"",3,2,4,1,2,NA,23,1,1,0,4,1,"",1,NA,NA,NA,NA,NA,NA,5,1,1,2,3,5,1,4,5,4,3,2,4,2,2,"",1,1,NA,NA,NA,NA,1,1,1,NA,NA,"",3,5,4,4,4,3,4,4,3,4,4,5,5,580
"55d234565bc5bc0005d90389",50,30,15,75,50,20,60,35,20,NA,NA,NA,70,50,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,3,1,0,2,NA,16,1,0,0,5,1,"",1,1,1,NA,1,NA,NA,5,3,0,2,4,3,3,1,5,4,1,3,4,3,3,"",0,1,NA,NA,NA,1,1,1,NA,NA,NA,"",5,4,2,4,3,1,3,5,3,1,2,4,1,410
"5d4078cc738a5b001595f6ff",90,60,30,90,60,30,60,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,60,60,NA,NA,NA,26,2,1,1,NA,NA,NA,NA,NA,NA,NA,"",2,2,4,1,5,NA,11,1,1,0,3,1,"",1,1,NA,1,NA,NA,NA,4,1,0,1,4,1,1,1,3,3,3,2,1,0,1,"",0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,"",3,1,3,1,1,2,2,2,1,2,5,5,3,980
"5d1dd3126c07ef0015d8c375",40,25,20,45,30,20,45,35,35,NA,NA,NA,NA,NA,NA,50,45,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,1,NA,1,NA,"Latina/white mix",2,2,4,0,3,NA,3,0,1,0,5,1,"",1,1,1,1,1,1,NA,4,3,0,0,3,3,5,1,5,4,3,2,3,0,0,"",1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,"",4,3,2,2,2,2,3,2,3,2,5,3,1,903
"5cb7d9bfee1b040001e04fac",35,40,10,50,70,12,50,75,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,65,20,NA,NA,NA,NA,NA,NA,36,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",7,2,3,0,2,NA,39,0,1,0,3,2,"",1,NA,NA,NA,NA,NA,NA,1,1,1,0,4,2,4,1,4,4,2,4,3,3,0,"",0,1,NA,1,1,1,NA,1,1,NA,NA,"",4,4,3,3,4,2,4,5,2,2,2,3,3,287
"5d2c02fd68fe1f00010f84eb",20,20,14,25,25,20,27,30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,25,22,27,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,1,1,3,NA,44,1,1,0,4,1,"",1,1,NA,NA,1,NA,NA,2,1,0,0,1,3,1,1,4,4,3,2,3,1,1,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,3,3,3,3,1,1,2,1,1,5,3,5,622
"57278d89e386b900093e7a60",14.99,10.99,9.99,14.99,10.99,9.99,12.99,9.99,8,13.5,10.25,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,1,4,0,3,NA,42,0,1,1,3,1,"",1,1,NA,NA,1,NA,NA,2,1,0,1,2,5,3,1,5,4,3,3,4,1,0,"",0,1,NA,NA,1,NA,NA,1,1,NA,NA,"",5,3,1,3,4,2,4,4,2,3,2,4,5,458
"5cdf7c56578f980015bc7c68",35,25,20,35,25,20,20,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",7,3,4,0,1,NA,33,1,1,0,5,1,"",1,NA,NA,NA,1,NA,NA,6,2,1,2,3,3,3,1,4,4,2,4,3,0,2,"",1,1,1,NA,1,NA,NA,NA,NA,1,NA,"travel",5,4,2,3,2,1,4,4,1,1,4,4,5,722
"5c0c5e04d56d2200015addcd",20,20,13.99,20,20,15,15,20,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,3,0,2,NA,34,1,1,0,5,1,"",NA,1,NA,1,NA,1,NA,3,1,1,2,4,2,3,1,4,4,3,2,3,1,2,"",0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",4,3,1,3,2,3,2,1,1,2,5,5,3,463
"5c47cab451c26300012cdd41",25,25,15,30,30,25,20,25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,3,1,1,6,NA,11,1,0,0,4,2,"",NA,1,NA,1,NA,NA,NA,2,1,1,1,3,3,1,1,4,4,3,3,4,2,0,"",0,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",4,1,1,4,2,2,1,1,1,1,5,3,3,1521
"5c2fcf0aa945190001be8c68",20,18,14,17.5,16,15,18,17.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,18.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",5,5,4,0,4,NA,45,1,1,0,4,2,"",1,1,NA,NA,NA,NA,NA,4,1,0,1,2,4,3,1,5,4,3,2,4,2,0,"",0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"",4,5,2,5,5,4,4,4,3,4,1,1,3,562
"5d40ee5f4994c40015e4b8c9",99,75,50,99,75,50,99,40,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,40,50,NA,NA,NA,30,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"",4,2,4,0,3,NA,22,1,1,0,4,1,"",1,1,1,NA,1,NA,NA,4,3,1,1,4,5,1,3,5,3,3,3,4,2,1,"",0,1,1,NA,1,NA,NA,1,1,NA,NA,"",4,3,2,3,4,1,3,4,2,2,2,3,3,835
"590fd34212802600017e1150",20,15,20,20,15,20,15,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,20,NA,NA,NA,31,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,3,1,3,NA,33,1,1,0,5,1,"",1,1,NA,NA,1,NA,NA,2,1,2,0,3,5,5,5,5,5,5,2,4,0,0,"",0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",5,3,3,3,4,4,1,1,1,1,5,5,5,428
"5c46540c4b9ebe00012eef7f",50,30,35,50,30,35,35,40,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,25,31,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,3,4,0,2,NA,10,1,1,0,5,1,"",1,1,NA,NA,1,NA,NA,3,2,1,2,4,4,2,4,4,3,4,3,3,1,0,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,4,4,3,4,1,4,4,2,2,2,3,1,670
"55f244e632af740012170458",35,35,35,30,30,30,35,35,35,NA,NA,NA,NA,NA,NA,35,35,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,1,1,1,3,NA,14,1,1,0,5,1,"",1,1,NA,NA,NA,NA,NA,3,1,0,1,4,4,1,1,3,3,3,3,3,1,0,"",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,2,1,2,2,2,1,1,1,1,3,3,1,665
